time	NAO
1996-04-01	-1.1663660156716567
1996-05-01	-0.02569660730329879
1996-06-01	0.27430206469311935
1996-07-01	0.337704980050947
1996-08-01	0.18587612888150457
1996-09-01	-1.2789833946085072
1996-10-01	0.22156206173000395
1996-11-01	-0.8847624566159017
1996-12-01	-1.6775789793826434
1997-01-01	0.15797854256221655
1997-02-01	2.108918419766946
1997-03-01	1.1806775764456323
1997-04-01	-0.6186999884102525
1997-05-01	-0.16243219970639078
1997-06-01	-0.9445960456595139
1997-07-01	-0.24155974558823237
1997-08-01	0.25903718767513345
1997-09-01	-0.026383975782884754
1997-10-01	-1.068661184083917
1997-11-01	-1.2204500236256381
1997-12-01	-0.46087099588039543
1998-01-01	-1.512327125310093
1998-02-01	-0.3713765398847954
1998-03-01	0.11590124502338739
1998-04-01	-0.992021260012457
1998-05-01	-0.522442798616919
1998-06-01	-0.8424776056235578
1998-07-01	0.12635706468052307
1998-08-01	0.3260432575962689
1998-09-01	-1.2691837243229778
1998-10-01	0.1306498547630624
1998-11-01	-1.1405940893749598
1998-12-01	0.8448000411876273
1999-01-01	0.5992788715436904
1999-02-01	-0.3885813318528014
1999-03-01	-1.4530989209411431
1999-04-01	-0.778516313385682
1999-05-01	0.2603090262053123
1999-06-01	0.7778107031584692
1999-07-01	0.22447205317780136
1999-08-01	0.0011701111960133878
1999-09-01	-0.018007693614538085
1999-10-01	0.918343284940435
1999-11-01	0.347381372960306
1999-12-01	0.5303593023656944
2000-01-01	0.43109897016317544
2000-02-01	1.3439107928976322
2000-03-01	-0.04170747761665019
2000-04-01	-0.26636052826866674
2000-05-01	0.9024280939523144
2000-06-01	0.9163261940177656
2000-07-01	-0.8494225278401852
2000-08-01	-0.223312292350448
2000-09-01	0.2688225522532767
2000-10-01	1.006659492667022
2000-11-01	-1.368893203185183
2000-12-01	-1.1200551064021944
2001-01-01	-0.24572120409967338
2001-02-01	-0.09998960453419203
2001-03-01	-1.8481896031147504
2001-04-01	0.010012106154835434
2001-05-01	-0.5515341587692736
2001-06-01	-0.15276784157679918
2001-07-01	0.13335708211368055
2001-08-01	0.47343602680366337
2001-09-01	-0.7309667346248064
2001-10-01	1.0127033253060445
2001-11-01	0.28434580727342706
2001-12-01	-1.9377879943566108
2002-01-01	0.6448259692029773
2002-02-01	1.346623533700502
2002-03-01	0.6156183164561441
2002-04-01	1.2093192289435528
2002-05-01	0.6873320515375668
2002-06-01	0.6262356586086268
2002-07-01	0.3535511678874914
2002-08-01	-0.026186414219153197
2002-09-01	-1.0054155897546424
2002-10-01	-0.8774571216036411
2002-11-01	-0.23112524833621423
2002-12-01	-0.8417336111411164
2003-01-01	-0.9374749958568778
2003-02-01	0.7198736792526342
2003-03-01	0.4022162711604633
2003-04-01	-0.3671403752400295
2003-05-01	0.6509368961626694
2003-06-01	0.5024406831525456
2003-07-01	0.12264916870888347
2003-08-01	-0.42649110118683614
2003-09-01	-0.17779041442189122
2003-10-01	-0.7155626319064424
2003-11-01	0.2774881074952017
2003-12-01	-0.4189552539211073
2004-01-01	-1.6755710300845412
2004-02-01	-1.2266318217188374
2004-03-01	1.0364146703890602
2004-04-01	0.21592159798396215
2004-05-01	0.19341946716654101
2004-06-01	0.029289726133924436
2004-07-01	0.29195897387815695
2004-08-01	-0.27616424062180966
2004-09-01	0.10610084237741808
2004-10-01	-0.8051126934558458
2004-11-01	0.11854850343410665
2004-12-01	2.1439333968934022
2005-01-01	0.27521582902638103
2005-02-01	-1.403090739086781
2005-03-01	-2.2006309578006227
2005-04-01	-0.7750537723785237
2005-05-01	-0.8691545986330207
2005-06-01	-0.12431082743816299
2005-07-01	-0.1308905121550053
2005-08-01	0.2464573968216345
2005-09-01	0.4130721558268819
2005-10-01	-0.2692172779555626
2005-11-01	-0.3435809358538358
2005-12-01	-0.7740211831212956
2006-01-01	0.6333325010362901
2006-02-01	-1.624308021392361
2006-03-01	-3.2609562427514134
2006-04-01	0.013932937706209687
2006-05-01	-0.9505908576893042
2006-06-01	0.6512175271178537
2006-07-01	0.4869594160831839
2006-08-01	-0.6059594858607293
2006-09-01	-0.6135537471464426
2006-10-01	-1.0617349050064224
2006-11-01	0.4096245383615849
2006-12-01	1.5767623950195655
2007-01-01	0.6635070957367604
2007-02-01	-2.1609461247692563
2007-03-01	1.2979587064082454
2007-04-01	0.16509434765814823
2007-05-01	0.8628723861977042
2007-06-01	-0.7402989876039795
2007-07-01	-0.1635603864325349
2007-08-01	-0.2108031046568151
2007-09-01	0.3198319630536803
2007-10-01	0.2528264350490098
2007-11-01	0.30711196628912196
2007-12-01	1.0976105303096793
2008-01-01	0.671859499874084
2008-02-01	1.099136873677944
2008-03-01	0.09615924154388007
2008-04-01	-1.067459317058278
2008-05-01	-1.003676697397194
2008-06-01	-0.2958897998144275
2008-07-01	-0.3706245726963077
2008-08-01	-0.28565838500630625
2008-09-01	0.2418117050167704
2008-10-01	0.9346345269557136
2008-11-01	-0.6922896177943441
2008-12-01	0.6833648981799404
2009-01-01	0.14484576882684602
2009-02-01	-1.6052944211793
2009-03-01	-0.04884488231548572
2009-04-01	0.7356424307933984
2009-05-01	1.323398519967675
2009-06-01	-0.6456061929170178
2009-07-01	-0.5451854745820919
2009-08-01	0.3442890414739389
2009-09-01	0.47226906273909497
2009-10-01	-0.4224599605584658
2009-11-01	-0.0849605366100856
2009-12-01	-3.1892697342699274
2010-01-01	-2.7089141516033934
2010-02-01	-4.792647132767655
2010-03-01	-1.6698438650558907
2010-04-01	-1.230297855947052
2010-05-01	-1.1190966562846068
2010-06-01	0.1661079891631554
2010-07-01	0.4685320920602052
2010-08-01	-0.6695732563381864
2010-09-01	-0.6249096866250701
2010-10-01	-0.42820653312221085
2010-11-01	-1.826050186524455
2010-12-01	-4.622139509522715
2011-01-01	-1.4399777103868254
2011-02-01	1.026261955638574
2011-03-01	0.7003580346215298
2011-04-01	3.0114428348204734
2011-05-01	0.12252924392563218
2011-06-01	-0.44099616844817713
2011-07-01	-0.32805664923287353
2011-08-01	-0.3915283920219813
2011-09-01	0.722862533353169
2011-10-01	0.7113776549543
2011-11-01	0.9931476944535005
2011-12-01	2.4015430364787353
2012-01-01	0.3848979594485846
2012-02-01	0.013189371799819992
2012-03-01	1.0158996281919475
2012-04-01	-0.8766870837055767
2012-05-01	-0.5536707050159955
2012-06-01	-1.0016257943445142
2012-07-01	-0.28459883620178383
2012-08-01	-0.416229336360662
2012-09-01	0.3233106655842549
2012-10-01	-1.0496363227396526
2012-11-01	-0.3398255476664202
2012-12-01	-1.7149704668952144
2013-01-01	-0.05238608787594773
2013-02-01	-1.124843789530624
2013-03-01	-3.571720335881208
2013-04-01	0.6137402658074609
2013-05-01	0.3975822025606111
2013-06-01	0.5490505942996358
2013-07-01	0.17145445541041301
2013-08-01	0.4278997489333661
2013-09-01	-0.2327224418885661
2013-10-01	0.056063239348015034
2013-11-01	0.958751283432526
2013-12-01	2.019073452282162
2014-01-01	0.07129642322061712
2014-02-01	-0.12414602043496842
2014-03-01	1.152108834925455
2014-04-01	0.9481080846594794
2014-05-01	-0.3983002449148568
2014-06-01	-0.5934367257023178
2014-07-01	-0.1467672379691446
2014-08-01	-0.667063426927643
2014-09-01	0.5184921457030076
2014-10-01	-0.21295598069610153
2014-11-01	0.4323985647716133
2014-12-01	0.4541338158723011
2015-01-01	1.4105241775254524
2015-02-01	1.3607382795497889
2015-03-01	1.6300966717541738
2015-04-01	0.7394707563717757
2015-05-01	1.1134819128172788
2015-06-01	0.4141637404849231
2015-07-01	-0.36050138863965087
2015-08-01	-0.07818925384742027
2015-09-01	-0.2508097446720076
2015-10-01	1.0838536105260266
2015-11-01	1.0533315625108834
2015-12-01	1.7845940285070603
2016-01-01	-1.5216762586388555
2016-02-01	0.2992517719695775
2016-03-01	0.2369962203785193
2016-04-01	-0.7113064209531039
2016-05-01	-0.252579691849663
2016-06-01	-0.05157454763454931
2016-07-01	-0.029467450902442075
2016-08-01	-0.2385456041899493
2016-09-01	0.848536030330333
2016-10-01	-0.020606356192677356
2016-11-01	-0.8968571684594402
2016-12-01	1.1944336920668281
2017-01-01	-0.30137775061376554
2017-02-01	0.3052069375374246
2017-03-01	0.7577662081000186
2017-04-01	0.4562040746008099
2017-05-01	-0.981237219842864
2017-06-01	0.7942433069643137
2017-07-01	0.7546893932508995
2017-08-01	0.06875421926140679
2017-09-01	-0.2011861522971506
2017-10-01	0.5261352385446727
2017-11-01	-0.34513954791811163
2017-12-01	-0.0625951848415489
2018-01-01	-0.31513582111529903
2018-02-01	1.5957911143828098
2018-03-01	-1.960667850715512
2018-04-01	1.0975025804291894
2018-05-01	2.39789154665989
2018-06-01	0.6387424021694843
2018-07-01	0.5174299462982582
2018-08-01	0.8414356188869248
2018-09-01	0.8472784053504796
2018-10-01	1.2599653539845224
2018-11-01	-0.6294812005401006
2018-12-01	-0.43595023646958975
2019-01-01	-0.41443003398688094
2019-02-01	-0.39489772334089457
2019-03-01	1.6037462353341092
2019-04-01	0.05407926170292234
2019-05-01	-1.1927628274780062
2019-06-01	-0.40687820207914377
2019-07-01	-0.397895233048563
2019-08-01	-0.02283467055370234
2019-09-01	-0.09501055699874605
2019-10-01	-0.49799493688888585
2019-11-01	-0.04121213545945841
2019-12-01	0.1232242641462185
2020-01-01	1.216085755606338
2020-02-01	2.3971317743152385
2020-03-01	1.4028648330919204
2020-04-01	0.44511820789026973
2020-05-01	0.2083201344848385
2020-06-01	-0.23418458883050533
2020-07-01	-0.10661916181335593
2020-08-01	0.03925524269549819
2020-09-01	1.4306995769968034
2020-10-01	0.3538622762035349
2020-11-01	2.0550080707653646
2020-12-01	-0.737549502471212
2021-01-01	-3.1168768849901785
2021-02-01	-0.70736565641318
2021-03-01	0.7484515060689342
2021-04-01	-1.401735177536863
2021-05-01	0.10223635108103848
2021-06-01	0.8498418726069719
2021-07-01	0.07648391716839706
2021-08-01	-0.1650381576334936
2021-09-01	0.10545721814363265
2021-10-01	-1.3663554154192519
2021-11-01	-0.37059469241092635
2021-12-01	-0.5293605524038029
2022-01-01	1.0319194291529012
2022-02-01	2.3976580045913227
2022-03-01	0.7135168550445149
2022-04-01	-0.6629596372787464
2022-05-01	0.5197929739250825
2022-06-01	0.20630865060862982
2022-07-01	0.30161259950641794
2022-08-01	0.24083361388187777
2022-09-01	-1.1038202218736752
2022-10-01	0.6391881545534612
2022-11-01	0.17369363925083509
2022-12-01	-2.1758490036654745
2023-01-01	-0.3160495661033021
2023-02-01	1.7696796455742267
2023-03-01	-2.3945855714809574
2023-04-01	-1.2146222640373519
2023-05-01	0.2950749653249573
2023-06-01	-0.5337442510293546
2023-07-01	-0.38145032530618694
2023-08-01	-0.08265040712444925
2023-09-01	-0.1223023714870431
2023-10-01	-0.3289866182427684
2023-11-01	-0.43348149597572533
2023-12-01	-0.36160587060550176
2024-01-01	-0.6868840208920418
2024-02-01	-0.000918580833751877
2024-03-01	-1.0025410816208944
2024-04-01	-0.5451110648147818
2024-05-01	0.050612946631362135
2024-06-01	0.6606616250930358
2024-07-01	1.0478590425994374
2024-08-01	0.7738918362181287
2024-09-01	-0.9951530079851488
2024-10-01	0.272441710694325
2024-11-01	-1.1044809653937284
2024-12-01	0.5608984565180609
2025-01-01	-0.8252680830736119
2025-02-01	-0.3366799891129156
2025-03-01	-0.08276296747541739
2025-04-01	0.1476249474785673
2025-05-01	0.2019138497189954
2025-06-01	1.4241020793546126
2025-07-01	0.5622155523290682
2025-08-01	0.12871827242090061
